wiki_id	label_zh	label_ru	country	type
http://www.wikidata.org/entity/Q26799	奧列尼奧克河	Оленёк (река)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82175	哈坦加河	Хатанга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82187	阿納巴爾河	Анабар	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q74012	維什尼亞河	Вишня	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q74708	韋利河	Вель	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q74725	庫洛伊河	Кулой	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q75745	色楞格河	Селенга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q973	鄂畢河	Обь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q1229	頓河	Дон	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q81507	納德姆河	Надым	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q8168	伯朝拉河	Печора	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q8175	烏薩河	Уса	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q78861	亚纳河	Яна	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q5613	安格拉普河	Анграпа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q5616	因斯特魯奇河	Инструч	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q5620	維納河	Лава	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82308	庫班河	Кубань	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82776	捷列克河	Терек	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q80240	乌拉尔河	Урал	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82207	因迪吉爾卡河	Индигирка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82228	阿拉澤亞河	Алазея	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q27472	小涅瓦河	Малая Нева	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q8181	科爾瓦河	Колва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q63090	瓦加河	Вага	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q63348	烏夫秋加河	Уфтюга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q63422	烏夫秋加河	Уфтюга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q64532	烏斯蒂亞河	Устья	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q64538	列別季河	Лебедь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q64644	列扎河	Лежа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q78707	葉尼塞河	Енисей	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q41452	因古爾河	Ингул	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q82147	泰梅爾河	Нижняя Таймыра	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q81528	普爾河	Пур	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q81555	塔茲河	Таз (река)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q81626	皮亞西納河	Пясина	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q81820	沃羅納河	Ворона	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q81830	斯特里姆巴河	Стримба	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q8212	皮涅加河	Пинега	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q8231	葉姆察河	Емца	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q645	涅瓦河	Нева	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q46841	勒拿河	Лена	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q49582	奧隆卡河	Олонка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q50844	伊佐拉河	Ижора	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q5622	尼曼河	Неман	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q5622	尼曼河	Неман	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q55499	图们江	Туманная	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q185839	馬爾哈河	Марха	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q216488	桑河	Сан	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q216950	阿巴坎河	Абакан	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q207903	涅里斯河	Вилия	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q207927	别列津纳河	Березина	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q79082	卡馬河	Кама	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q79106	梅津河	Мезень	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q206985	齊維利河	Большой Цивиль	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q207777	乌苏里江	Уссури	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q210220	结雅河	Зея	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q210870	烏法河	Уфа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q211929	蘇拉河	Сула	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q212113	沃奇河	Вочь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q213067	斯維里河	Свирь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q8187	北德维纳河	Северная Двина	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q50885	斯拉維揚卡河	Славянка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q53415	季赫溫卡河	Тихвинка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q53484	夏西河	Сясь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q191832	阿爾丹河	Алдан	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q205425	齊帕河	Ципа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q206694	鄂嫩河	Онон	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q82812	蘇霍納河	Сухона	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q83458	塔夫達河	Тавда	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q191238	北頓涅茨河	Северский Донец	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q191238	北頓涅茨河	Северский Донец	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q186155	阿姆加河	Амга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q187628	尤里別伊河	Юрибей	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q187994	莫爾科卡河	Моркока	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q188940	南布格河	Южный Буг	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q191524	伊希姆河	Ишим	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q209031	納爾瓦河	Нарва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q209891	蘇拉河	Сура	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q214768	丘雷姆河	Чулым	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q216188	托木河	Томь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q217960	茨納河	Цна	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q111852	绥芬河	Раздольная	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q224686	大切列姆尚河	Большой Черемшан	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q226862	蘇納河	Суна (река, впадает в Онежское озеро)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q192157	別拉亞河	Белая	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q192495	維亞特卡河	Вятка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q194946	維列季河	Виледь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q195027	涅姆河	Нем	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q195152	約爾瓦河	Ёлва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q203228	楚庫河	Чикой	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q203369	錫尼亞亞河	Синяя	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q203369	錫尼亞亞河	Синяя	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q217954	茨納河	Цна (приток Мокши)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q217956	茨納河	Цна (река, впадает в Мстино)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q115456	石勒喀河	Шилка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q116456	尤留贊河	Юрюзань	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q94706	卡普沙河	Капша	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q132862	布伊河	Буй	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q133452	葉亞河	Ея	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q133476	堪察加河	Камчатка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q85149	大切姆巴爾河	Чембар	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q85956	科羅熱奇納河	Корожечна	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q202796	傑斯納河	Десна	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q202796	傑斯納河	Десна	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q124653	托博尔河	Тобол	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q128102	额尔齐斯河	Иртыш	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q131210	德涅斯特河	Днестр	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q156237	西布格河	Западный Буг	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q156237	西布格河	Западный Буг	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q134350	蒂薩河	Тиса	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q143169	烏赫塔河	Ухта	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q486675	菲奧多羅夫卡河	Фёдоровка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q157042	普里皮亚季河	Припять	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q157042	普里皮亚季河	Припять	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q85363	蘇利察河	Сулица	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q237137	上盧皮亞河	Верхняя Лупья	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q154180	北克利特馬河	Северная Кельтма	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q162741	捷捷列夫河	Тетерев	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q168537	亞連加河	Яренга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q168679	維舍拉河	Вишера	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q690360	季哈亞索斯納河	Тихая Сосна	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q695947	音果達河	Ингода	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q86189	小切姆巴爾河	Малый Чембар	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q178396	馬納河	Мана	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q179609	大維西河	Большая Высь	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q85369	亞赫羅馬河	Яхрома	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q430480	雅各布河	Ворьема	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q430799	穆哈韋茨河	Мухавец	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q175117	莫斯科河	Москва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q175612	紹沙河	Шоша	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q432399	季斯納河	Дисна	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q467419	韋特盧加河	Ветлуга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q470525	阿姆古埃馬河	Амгуэма (река)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q182445	普魯特河	Прут	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q183422	列克薩河	Лендерка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q1088073	維扎斯河	Вижас	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q1088188	安蒂帕約塔亞哈河	Антипаётаяха	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q1088214	科扎河	Река Кожа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q185328	大赫塔河	Большая Хета	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q694198	圖里亞河	Турья	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q695579	伊日馬河	Ижма	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q157539	奧克克爾維利河	Оккервиль	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q162737	安加拉河	Ангара	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q470542	阿姆貢河	Амгунь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q476721	維舍拉河	Вишера	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q181880	薩爾達河	Салда	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q182042	庫馬河	Кума (река, впадает в Каспийское море)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q86157	東馬內奇河	Восточный Маныч	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q612266	拉巴河	Лаба	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q612422	阿努伊河	Ануй	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q613482	烏斯塔河	Уста	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q613508	沃赫馬河	Вохма	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q613666	大伊爾吉兹河	Большой Иргиз	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q630567	納拉河	Нара	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q633428	葉洛圭河	Елогуй	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q633455	洛潘河	Лопань	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q633455	洛潘河	Лопань	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q634561	緬克列河	Мэнкэрэ	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q172089	奧卡河	Ока	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q613699	圖爾塔斯河	Туртас	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q615083	索西瓦河	Сосьва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q619805	斯特雷河	Стрый	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q623303	巴哈普恰河	Бахапча	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q627412	烏帕河	Упа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q776961	卡利奇克河	Кальчик	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q778886	瓦祖扎河	Вазуза	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q779982	舒亞河	Шуя	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q641923	鄂木河	Омь	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q642028	米阿斯河	Миасс	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q647052	霍皮奧爾河	Хопёр	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q647126	皮納河	Пина	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q649527	薩馬拉河	Самара	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q651612	博魯拉赫河	Борулах	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q652052	阿爾貢河	Аргун (река)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q652339	阿爾古特河	Аргут	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q655712	科瑟瓦河	Косьва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q501450	普羅赫拉德納亞河	Прохладная	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q501454	普索河	Псоу	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q501681	瓦任卡河	Важинка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q655725	烏西瓦河	Усьва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q487385	科布拉河	Кобра	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q527521	帕利亞瓦姆河	Паляваам	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q534549	蘇哈亞河	Сухая	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q535694	別拉亞河 (伊曼德拉湖)	Белая	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q540067	奧斯科爾河	Оскол	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q540067	奧斯科爾河	Оскол	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q548945	捷列布利亞河	Теребля	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q516818	京普通河	Тимптон	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q517422	季戈達河	Тигода	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q518224	塔爾塔斯河	Тартас	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q524612	帕茨河	Паз	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q673207	穆亞河	Муя	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q635847	洛克奇姆河	Локчим	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q637310	瓦什卡河	Вашка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q638497	科夫達河	Ковда	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q639858	阿爾東河	Ардон (река)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q487943	洛巴尼河	Лобань	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q661684	维尔尼亚河	Вильня	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q661778	烏沙河	Уша	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q667106	奧謝特爾河	Осётр	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q671890	特維爾察河	Тверца	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q551561	阿努伊河 (薩哈共和國)	Анюй	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q571157	亞薩奇納亞河	Ясачная	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q250792	洛普秋加河	Лоптюга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q255379	洛瓦季河	Ловать	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q255379	洛瓦季河	Ловать	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q239545	沃雷克瓦河	Ворыква	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q507997	烏日河	Уж	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q509058	瑟爾瓦河	Сылва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q510480	梅德韋季察河	Медведица	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q783916	莫馬河	Мома	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q784682	索日河	Сож	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q784682	索日河	Сож	http://www.wikidata.org/entity/Q184	river
http://www.wikidata.org/entity/Q785531	斯涅日納亞河	Снежная (река)	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q787568	亞爾普格河	Ялпуг	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q511067	瓦休甘河	Васюган	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q247954	基姆扎河	Кимжа	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q248496	伊日河	Иж	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q248756	特亞河	Тыя	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q250707	大洛普秋加河	Большая Лоптюга	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q250715	伊爾瓦河	Ирва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q250722	佩薩河	Пысса	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q1090271	烏季瓦河	Утьва	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q245640	柳強卡河	Лютянка	http://www.wikidata.org/entity/Q212	river
http://www.wikidata.org/entity/Q247622	梅津斯卡亞皮日馬河	Мезенская Пижма	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q247947	克馬河	Кыма	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q756259	阿澤夫卡河	Азевка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q1090729	雷佐夫卡河	Лызовка	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q239550	普魯普特河	Прупт	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q259790	厄格阿塔河	Ыгыатта	http://www.wikidata.org/entity/Q159	river
http://www.wikidata.org/entity/Q263484	霍爾河	Хор	http://www.wikidata.org/entity/Q159	river
